cep,latitude,longitude,state,city,neighborhood,street
38413207,-18.932819,-48.314163,MG,Uberlandia,PLANALTO,RUA DO FOTOGRAFO
38413210,-18.932297,-48.314312,MG,Uberlandia,PLANALTO,RUA JOSE LIMA WANDERLEY
38413213,-18.9315,-48.313035,MG,Uberlandia,PLANALTO,RUA ANTONIO VICENTE FERREIRA
38413216,-18.93086,-48.312502,MG,Uberlandia,PLANALTO,RUA JORGE CAUHY
38413219,-18.930345,-48.312728,MG,Uberlandia,PLANALTO,RUA DO JARDINEIRO
38413222,-18.929805,-48.312724,MG,Uberlandia,PLANALTO,RUA DO BORRACHEIRO
38413225,-18.92926,-48.31288,MG,Uberlandia,PLANALTO,RUA JOSE DE PAULA GALVAO
38413228,-18.928687,-48.312726,MG,Uberlandia,PLANALTO,RUA DO ATLETA
38413231,-18.929538,-48.310579,MG,Uberlandia,PLANALTO,RUA DO JORNALISTA
38413234,-18.933821,-48.317937,MG,Uberlandia,PLANALTO,RUA WOLNEY RIBEIRO DOS SANTOS
38413240,-18.940511,-48.317147,MG,Uberlandia,PLANALTO,RUA OFFICE BOY
38413243,-18.935125,-48.318718,MG,Uberlandia,PLANALTO,RUA ONOFRE PEREIRA DOS SANTOS
38413249,-18.930545,-48.31861,MG,Uberlandia,PLANALTO,RUA AUGUSTA DE OLIVEIRA MARQUES
38413252,-18.931796,-48.31823,MG,Uberlandia,PLANALTO,RUA DENIZARD FERREIRA DE SA
38413255,-18.932849,-48.318229,MG,Uberlandia,PLANALTO,RUA SETIMO SPINI
38413264,-18.932338,-48.317303,MG,Uberlandia,PLANALTO,RUA CASSIANO JOSE DE OLIVEIRA
38413267,-18.931955,-48.317915,MG,Uberlandia,PLANALTO,RUA MARIA ABADIA MAMEDE
38413270,-18.931736,-48.318249,MG,Uberlandia,PLANALTO,RUA ADALBERTO ALBUQUERQUE PAJUABA
38413273,-18.932193,-48.318909,MG,Uberlandia,PLANALTO,RUA HORACIO PEREIRA MENDES
38413276,-18.933098,-48.319252,MG,Uberlandia,PLANALTO,RUA EDMUNDO MUNIR ARANTES
38413279,-18.933533,-48.319684,MG,Uberlandia,PLANALTO,RUA ANTONIO RANGEL DE MENDONCA
38413282,-18.934414,-48.32,MG,Uberlandia,PLANALTO,RUA ANTONIO GERALDO PEREIRA
38413285,-18.934828,-48.320405,MG,Uberlandia,PLANALTO,RUA LUIZ ALVES GONDIN
38413288,-18.921559,-48.313982,MG,Uberlandia,CHACARAS TUBALINA,RUA AGUAPE
38413289,-18.920211,-48.30923,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,AVENIDA ASPIRANTE MEGA
38413291,-18.936517,-48.3209,MG,Uberlandia,PLANALTO,AVENIDA DIMAS MACHADO
38413293,-18.920471,-48.317619,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ORIXAS
38413294,-18.924273,-48.314726,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ASTROGILDO SALVADOR LEMOS
38413295,-18.922043,-48.313448,MG,Uberlandia,CHACARAS TUBALINA,RUA JOSE GARIBALDINO
38413296,-18.920405,-48.31153,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ANTONIO LOURENCO BASTOS
38413297,-18.926902,-48.315989,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA FRANCISCO RODRIGUES SERRALHA
38413298,-18.922326,-48.319599,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ISMARIO MENDES DE LIMA
38413300,-18.924909,-48.319736,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA JACAREPAGUA
38413301,-18.935299,-48.323157,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA FRANCISCO ARAUJO LIMA
38413302,-18.935848,-48.323008,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ALIETE DANTAS SOUSA
38413303,-18.925529,-48.321385,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA JOAQUIM LEAL DE CAMARGOS
38413304,-18.93273,-48.319566,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,AVENIDA DAS GAMELEIRAS
38413305,-18.937039,-48.322775,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA CAIRO GOULART PIRETT
38413306,-18.924081,-48.323345,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA WALDEMAR SILVA
38413307,-18.92277,-48.309368,MG,Uberlandia,PLANALTO,AVENIDA DAS GAMELEIRAS
38413308,-18.924593,-48.315957,MG,Uberlandia,CHACARAS TUBALINA,AVENIDA DO PINHO
38413309,-18.928364,-48.318655,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,ALAMEDA MATA ATLANTICA
38413310,-18.924799,-48.323653,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA PADRE HUMBERTO ARAUJO BRAGA
38413312,-18.925801,-48.323281,MG,Uberlandia,CHACARAS TUBALINA,RUA MARCIO RIBEIRO DA SILVA
38413313,-18.928324,-48.318287,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,ALAMEDA SERRA DO JAPI
38413315,-18.928592,-48.325198,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ADELINO FERREIRA DE SA
38413316,-18.927326,-48.308277,MG,Uberlandia,JARAGUA,AVENIDA IMBAUBA
38413318,-18.927161,-48.324591,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ALCEU ALVES MENDES
38413320,-18.928152,-48.314983,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,AVENIDA IMBAUBA
38413321,-18.931141,-48.323982,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA FELIPE LUCIO
38413324,-18.930536,-48.324207,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA JUCA LUCIO
38413327,-18.931331,-48.322488,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA RODOLFO RODRIGUES GONCALVES
38413330,-18.932804,-48.322447,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA VICENTE ZUMPANO
38413333,-18.934149,-48.3235,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA AUGOSTINHO MANSO JUNIOR
38413336,-18.934349,-48.321313,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA OSMAR TEIXEIRA DE MORAIS
38413337,-18.931256,-48.322664,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ADEMAR BORGES DOS SANTOS
38413339,-18.937568,-48.322362,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA DIVA DE PAULA LIMA
38413342,-18.933307,-48.323456,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA MANOEL DA MATA GONCALVES
38413345,-18.934077,-48.324398,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ANTONIO DOMINGUES
38413348,-18.933628,-48.325836,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA SUDEPE
38413351,-18.92563,-48.322855,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA MARIA FERNANDA DA CRUZ
38413357,-18.925149,-48.323376,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA ALBERTO ARAUJO
38413360,-18.924324,-48.32309,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA NATALIA LOPES NAVES
38413363,-18.92476,-48.324727,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA MARIA FRANCISCA DE SIQUEIRA
38413365,-18.92539,-48.327319,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA BENEDITO CARDOSO DA SILVA
38413366,-18.92525,-48.325732,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA MANOEL MACHADO FILHO
38413369,-18.926295,-48.325435,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA GERALDO FRANCISCO DA CRUZ
38413372,-18.924903,-48.326434,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA VILTON DE REZENDE DA SILVA
38413375,-18.924366,-48.325752,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA JOAO RODRIGUES PIEDADE
38413378,-18.923927,-48.324968,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA DIVINO AMALIO TOSTA
38413381,-18.923707,-48.324009,MG,Uberlandia,RESIDENCIAL AMERICA DO SUL,RUA WERCILEY SANTANA
38413384,-18.923249,-48.323156,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA HERNANE MALUF WUTCKE
38413387,-18.923002,-48.322659,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA WALDOMIRO AFFONSO DA SILVA
38413390,-18.923432,-48.324413,MG,Uberlandia,CHACARAS TUBALINA E QUARTEL,RUA LUZIA NARCIZA DE JESUS
38413403,-18.915764,-48.306237,MG,Uberlandia,JARAGUA,AVENIDA HENRI VALLEE
38413405,-18.916508,-48.305313,MG,Uberlandia,JARAGUA,RUA RAIMUNDO GONCALVES CUNHA
38413407,-18.916571,-48.306027,MG,Uberlandia,JARAGUA,RUA ALBERTO TOLEDO BARTON
38413409,-18.916576,-48.306696,MG,Uberlandia,JARAGUA,RUA JOHANNES BAWER
38413411,-18.916444,-48.30743,MG,Uberlandia,JARAGUA,RUA ALBERT SCHWITZER
38413413,-18.91654,-48.308113,MG,Uberlandia,JARAGUA,RUA CARLOS FINLAY
38413415,-18.916357,-48.308795,MG,Uberlandia,JARAGUA,RUA JULES BORDET
38413417,-18.917379,-48.307278,MG,Uberlandia,JARAGUA,AVENIDA PRESIDENTE KENNEDY
38413537,-19.048338,-48.488968,MG,Uberlandia,CONDOMINIO ELDORADO,ALAMEDA DOS PINHEIROS
38413600,-18.965349,-48.347786,MG,Uberlandia,PANORAMA,RUA DAS PAINEIRAS
38413602,-18.963154,-48.346645,MG,Uberlandia,PANORAMA,RUA DO MALVAVISCO
38413604,-18.961645,-48.346966,MG,Uberlandia,PANORAMA,RUA DO AMOR PERFEITO
38413605,-18.960059,-48.344992,MG,Uberlandia,PANORAMA,RUA DAS ROSAS
38413606,-18.961549,-48.346387,MG,Uberlandia,PANORAMA,RUA DA ESPIRRADEIRA
38413610,-18.961224,-48.345835,MG,Uberlandia,PANORAMA,RUA DAS ERICAS
38413612,-18.958426,-48.34506,MG,Uberlandia,PANORAMA,AVENIDA DOS LIRIOS AMARELOS
38413616,-18.960504,-48.343625,MG,Uberlandia,PANORAMA,RUA SECUNDINO OLYMPIO DA CUNHA
38413618,-18.963485,-48.344437,MG,Uberlandia,CHACARAS PANORAMA,RUA DA BELA EMILA
38413620,-18.962922,-48.344401,MG,Uberlandia,PANORAMA,RUA IXORA
38413622,-18.961845,-48.344042,MG,Uberlandia,PANORAMA,RUA DOS BRINCOS DE PRINCESA
38413624,-18.961844,-48.344646,MG,Uberlandia,PANORAMA,RUA DOS AGAPANTOS
38413626,-18.96067,-48.344149,MG,Uberlandia,PANORAMA,RUA DOS DURANTAS
38413628,-18.960229,-48.344835,MG,Uberlandia,PANORAMA,AVENIDA DOS LIRIOS AMARELOS
38413631,-18.959141,-48.344209,MG,Uberlandia,PANORAMA,RUA DAS COLUMEIAS
38413633,-18.958368,-48.344028,MG,Uberlandia,PANORAMA,RUA DAS CLIVIAS
38413637,-18.955918,-48.348095,MG,Uberlandia,PANORAMA,RUA DAS PAINEIRAS
38413639,-18.959609,-48.346305,MG,Uberlandia,PANORAMA,RUA DA FLOR DA TERRA
38413641,-18.959101,-48.346362,MG,Uberlandia,PANORAMA,RUA DO AMOR AGARRADINHO
38413643,-18.958486,-48.346144,MG,Uberlandia,PANORAMA,RUA DAS ACUCENAS
38413647,-18.957276,-48.346478,MG,Uberlandia,PANORAMA,RUA DA SALVIA
38413649,-18.956722,-48.346633,MG,Uberlandia,PANORAMA,RUA DA FLOR DE CERA
38413651,-18.956172,-48.346711,MG,Uberlandia,PANORAMA,RUA DA LANTERNINHA JAPONESA
38413653,-18.955578,-48.346798,MG,Uberlandia,PANORAMA,RUA DOS SININHOS
38413655,-18.954779,-48.345658,MG,Uberlandia,PANORAMA,AVENIDA DAS MUSSAENDRAS
38413657,-18.9534,-48.346959,MG,Uberlandia,PANORAMA,RUA DAS MADRESSILVAS
38413659,-18.952923,-48.347005,MG,Uberlandia,PANORAMA,RUA DAS CALIANDRAS
38413661,-18.952325,-48.346863,MG,Uberlandia,PANORAMA,RUA DAS DALIAS
38413663,-18.952118,-48.344785,MG,Uberlandia,PANORAMA,RUA DAS ESTEFANIAS
38413665,-18.954702,-48.345086,MG,Uberlandia,PANORAMA,RUA DOS RESEDAS
38413669,-18.954414,-48.345029,MG,Uberlandia,PANORAMA,RUA DAS GREVILEAS
38413671,-18.953761,-48.34456,MG,Uberlandia,PANORAMA,RUA DAS PRIMULAS
38413673,-18.952298,-48.343999,MG,Uberlandia,PANORAMA,RUA DAS SEMPRE VIVAS
38413675,-18.951474,-48.345395,MG,Uberlandia,PANORAMA,RUA DO CALISTEMON
38413677,-18.951276,-48.346616,MG,Uberlandia,PANORAMA,RUA DA ESTRELITZIA
38414000,-18.914181,-48.335277,MG,Uberlandia,DONA ZULMIRA,RUA ARENITO
38414002,-18.907499,-48.32001,MG,Uberlandia,DONA ZULMIRA,RUA DO CRISTAL
38414004,-18.908181,-48.32009,MG,Uberlandia,DONA ZULMIRA,RUA QUARTZO
38414006,-18.908985,-48.322254,MG,Uberlandia,DONA ZULMIRA,AVENIDA DOS EUCALIPTOS
38414008,-18.908478,-48.319182,MG,Uberlandia,DONA ZULMIRA,RUA QUIMBERLITA
38414010,-18.908919,-48.31841,MG,Uberlandia,DONA ZULMIRA,RUA PIROLUSITA
38414012,-18.909175,-48.317478,MG,Uberlandia,DONA ZULMIRA,RUA PIRALITE
38414014,-18.909508,-48.316619,MG,Uberlandia,DONA ZULMIRA,RUA EURITA
38414015,-18.920244,-48.323053,MG,Uberlandia,DONA ZULMIRA,AVENIDA JOSE FONSECA E SILVA
38414016,-18.919706,-48.329655,MG,Uberlandia,JARDIM EUROPA,AVENIDA JOSE FONSECA E SILVA
38414018,-18.910594,-48.315599,MG,Uberlandia,DONA ZULMIRA,RUA NORITA
38414020,-18.910664,-48.314159,MG,Uberlandia,DONA ZULMIRA,RUA MARMORE
38414022,-18.90993,-48.313622,MG,Uberlandia,DONA ZULMIRA,AVENIDA RUBI
38414024,-18.910566,-48.313698,MG,Uberlandia,DONA ZULMIRA,RUA AMETISTA
38414026,-18.909214,-48.313108,MG,Uberlandia,DONA ZULMIRA,PRACA MINAS GERAIS
38414028,-18.912099,-48.312091,MG,Uberlandia,DONA ZULMIRA,RUA DO RADIO
38414030,-18.909538,-48.309437,MG,Uberlandia,DONA ZULMIRA,RUA GRANITO
38414032,-18.910416,-48.308676,MG,Uberlandia,DONA ZULMIRA,RUA MICA
38414034,-18.910871,-48.308499,MG,Uberlandia,DONA ZULMIRA,RUA DOLOMITA
38414036,-18.910491,-48.309501,MG,Uberlandia,DONA ZULMIRA,RUA TALCO
38414038,-18.910404,-48.310362,MG,Uberlandia,DONA ZULMIRA,RUA BLENDA
38414040,-18.910742,-48.310991,MG,Uberlandia,DONA ZULMIRA,RUA NIQUELINA
38414042,-18.912257,-48.310749,MG,Uberlandia,DONA ZULMIRA,AVENIDA PLATINA
38414044,-18.912257,-48.311773,MG,Uberlandia,DONA ZULMIRA,RUA ONIX
38414046,-18.911509,-48.313007,MG,Uberlandia,DONA ZULMIRA,RUA SILEX
38414047,-18.915091,-48.311259,MG,Uberlandia,DONA ZULMIRA,AVENIDA DO OLEO
38414048,-18.913394,-48.31272,MG,Uberlandia,DONA ZULMIRA,RUA XILITA
38414050,-18.910512,-48.316192,MG,Uberlandia,DONA ZULMIRA,RUA OPALA
38414051,-18.921934,-48.307469,MG,Uberlandia,JARDIM PATRICIA,AVENIDA ASPIRANTE MEGA
38414052,-18.911698,-48.314806,MG,Uberlandia,DONA ZULMIRA,RUA ALABASTRO
38414054,-18.913514,-48.313681,MG,Uberlandia,DONA ZULMIRA,RUA ALBERTINO RODRIGUES DE OLIVEIRA
38414056,-18.913944,-48.313253,MG,Uberlandia,DONA ZULMIRA,RUA IONIO RODRIGUES SERRALHA
38414058,-18.913805,-48.311734,MG,Uberlandia,DONA ZULMIRA,RUA ANA MARRA MELAZO
38414060,-18.914949,-48.312784,MG,Uberlandia,DONA ZULMIRA,RUA JOSE MARCELINO DE SALES
38414062,-18.915434,-48.312439,MG,Uberlandia,DONA ZULMIRA,RUA IVO MORGANTI
38414064,-18.912024,-48.317175,MG,Uberlandia,JARDIM PATRICIA,AVENIDA ASPIRANTE MEGA
38414068,-18.910568,-48.319179,MG,Uberlandia,JARDIM PATRICIA,RUA MARIA LEMOS DA COSTA
38414070,-18.910596,-48.319806,MG,Uberlandia,JARDIM PATRICIA,RUA JOVINO DE MOURA
38414072,-18.91034,-48.322003,MG,Uberlandia,JARDIM PATRICIA,RUA PINDARO DO EGYPTO
38414073,-18.912241,-48.324241,MG,Uberlandia,JARDIM PATRICIA,AVENIDA JOSE FONSECA E SILVA
38414074,-18.910035,-48.321251,MG,Uberlandia,JARDIM PATRICIA,RUA JESUS CASSIMIRO
38414078,-18.910687,-48.3225,MG,Uberlandia,JARDIM PATRICIA,RUA CELSO DE SOUZA QUEIROZ
38414080,-18.911024,-48.32303,MG,Uberlandia,JARDIM PATRICIA,RUA FLAVIO DE SOUZA REZENDE
38414082,-18.91127,-48.323533,MG,Uberlandia,JARDIM PATRICIA,RUA DOMINGOS JOSE ARANTES
38414084,-18.911664,-48.324074,MG,Uberlandia,JARDIM PATRICIA,RUA RADIALISTA ODORICO CINTRA
38414086,-18.925832,-48.3368,MG,Uberlandia,LUIZOTE DE FREITAS,RUA LUIZA APARECIDA GUERRA
38414088,-18.911624,-48.324683,MG,Uberlandia,JARDIM PATRICIA,RUA PEDRO ANTONIO SANTOS
38414092,-18.909471,-48.321589,MG,Uberlandia,JARDIM PATRICIA,RUA MANOEL QUIRINO MACHADO
38414094,-18.915027,-48.317215,MG,Uberlandia,JARDIM PATRICIA,AVENIDA ESTELA SARAIVA DE PEANO
38414096,-18.915572,-48.320115,MG,Uberlandia,JARDIM PATRICIA,AVENIDA JUHEN CECILIO JORGE
38414097,-18.920648,-48.328396,MG,Uberlandia,JARDIM EUROPA,AVENIDA JOSE FONSECA E SILVA
38414098,-18.916595,-48.322526,MG,Uberlandia,JARDIM PATRICIA,AVENIDA GODEVINO ALVES DA ROCHA
38414100,-18.912278,-48.318128,MG,Uberlandia,JARDIM PATRICIA,RUA OLGA MELO SILVA
38414102,-18.912754,-48.317634,MG,Uberlandia,JARDIM PATRICIA,RUA GLYCERIO ASSIS PEREIRA
38414104,-18.913169,-48.3171,MG,Uberlandia,JARDIM PATRICIA,RUA MARIA LOBATO FREITAS
38414106,-18.913659,-48.316741,MG,Uberlandia,JARDIM PATRICIA,RUA MARINHO LOZI
38414108,-18.914137,-48.316336,MG,Uberlandia,JARDIM PATRICIA,RUA EDMAR FRAGA
38414110,-18.914669,-48.316093,MG,Uberlandia,JARDIM PATRICIA,RUA JOSE LOZZI
38414112,-18.915084,-48.315423,MG,Uberlandia,JARDIM PATRICIA,RUA MARIA ANTONIETA DANTAS
38414113,-18.909257,-48.328465,MG,Uberlandia,JARDIM PATRICIA,RUA EULALIA BOSSI LOPES
38414114,-18.915533,-48.314953,MG,Uberlandia,JARDIM PATRICIA,RUA NAZARETH SABBAG ATTUCH
38414116,-18.916036,-48.314594,MG,Uberlandia,JARDIM PATRICIA,RUA ARISTIDES RODRIGUES DA SILVA
38414118,-18.913581,-48.331978,MG,Uberlandia,LUIZOTE DE FREITAS,RUA JOSE EMILIO MAJOR
38414120,-18.916544,-48.314289,MG,Uberlandia,JARDIM PATRICIA,RUA RODOLPHO PEREIRA ALVES
38414121,-18.908122,-48.329744,MG,Uberlandia,JARDIM PATRICIA,RUA FRANCISCO JOSE DOS SANTOS
38414122,-18.910971,-48.3283,MG,Uberlandia,JARDIM PATRICIA,RUA JOAO RODRIGUES DE CASTRO
38414123,-18.913368,-48.328295,MG,Uberlandia,JARDIM PATRICIA,AVENIDA DOS EUCALIPTOS
38414126,-18.908965,-48.326888,MG,Uberlandia,JARDIM PATRICIA,RUA GABRIELA JUNQUEIRA FREITAS
38414127,-18.907711,-48.330079,MG,Uberlandia,JARDIM PATRICIA,AVENIDA JOSE MARTINS DE REZENDE
38414128,-18.908589,-48.326503,MG,Uberlandia,JARDIM PATRICIA,RUA GIPSITA
38414129,-18.908992,-48.328901,MG,Uberlandia,JARDIM PATRICIA,RUA REINALDO SOUZA CARVALHO
38414130,-18.908321,-48.325917,MG,Uberlandia,JARDIM PATRICIA,RUA PIROXENIO
38414132,-18.908518,-48.323631,MG,Uberlandia,JARDIM PATRICIA,RUA MANTO
38414134,-18.907935,-48.32228,MG,Uberlandia,DONA ZULMIRA,RUA ITABIRITO
38414136,-18.907599,-48.321726,MG,Uberlandia,DONA ZULMIRA,RUA ARDOSIA
38414140,-18.908085,-48.32763,MG,Uberlandia,JARDIM PATRICIA,RUA APATITA
38414142,-18.908454,-48.32501,MG,Uberlandia,JARDIM PATRICIA,RUA FELDSPATO
38414144,-18.909007,-48.324744,MG,Uberlandia,JARDIM PATRICIA,RUA ORTOCLASIO
38414146,-18.90946,-48.324412,MG,Uberlandia,JARDIM PATRICIA,RUA FLUORITA
38414148,-18.90981,-48.323979,MG,Uberlandia,JARDIM PATRICIA,RUA IGNEA
38414150,-18.907808,-48.326729,MG,Uberlandia,DONA ZULMIRA,RUA DIAMANTE
38414151,-18.907305,-48.327907,MG,Uberlandia,JARDIM PATRICIA,RUA REINO ARRUDA
38414152,-18.911112,-48.317469,MG,Uberlandia,JARDIM PATRICIA,ROTATORIA GERALDA LOURDES ABREU ALVES
38414154,-18.917103,-48.314206,MG,Uberlandia,JARDIM PATRICIA,RUA ERCILIA MARIA DE OLIVEIRA
38414156,-18.912846,-48.320732,MG,Uberlandia,JARDIM PATRICIA,RUA DONA INHAZINHA
38414158,-18.913349,-48.320357,MG,Uberlandia,JARDIM PATRICIA,RUA ALDO PICCICHELLI
38414160,-18.91384,-48.320043,MG,Uberlandia,JARDIM PATRICIA,RUA VALDIVINO JOSE GOMES
38414162,-18.914294,-48.319445,MG,Uberlandia,JARDIM PATRICIA,RUA ALBERTO MARTINS RIBEIRO
38414164,-18.914776,-48.319028,MG,Uberlandia,JARDIM PATRICIA,RUA FRANCISCO CUSTODIO PEREIRA
38414166,-18.915268,-48.318689,MG,Uberlandia,JARDIM PATRICIA,RUA LUIS LOURENCO SIMIONI
38414168,-18.916168,-48.317616,MG,Uberlandia,JARDIM PATRICIA,RUA NELSON FUAD ABIB
38414170,-18.916681,-48.317368,MG,Uberlandia,JARDIM PATRICIA,RUA HERCIO MARTINS GOMIDE
38414171,-18.910449,-48.331948,MG,Uberlandia,JARDIM PATRICIA,RUA JOAO BATISTA CORREIA
38414172,-18.917155,-48.316933,MG,Uberlandia,JARDIM PATRICIA,RUA WATERLOO PEREIRA ALVES
38414173,-18.909792,-48.332669,MG,Uberlandia,JARDIM PATRICIA,RUA GERALDO VIEIRA DA MOTTA
38414174,-18.918151,-48.316304,MG,Uberlandia,JARDIM PATRICIA,RUA OSWALDO DE SA
38414175,-18.909441,-48.33183,MG,Uberlandia,JARDIM PATRICIA,RUA YOVETTE FONSECA MIGLIORINI
38414176,-18.917644,-48.316537,MG,Uberlandia,JARDIM PATRICIA,RUA JOSE RODRIGUES CORREA
38414177,-18.910209,-48.333061,MG,Uberlandia,JARDIM PATRICIA,RUA OLAVO AVELINO FRANCO
38414179,-18.911082,-48.331002,MG,Uberlandia,JARDIM PATRICIA,RUA ADEMAR CORREIA
38414180,-18.912528,-48.321829,MG,Uberlandia,JARDIM PATRICIA,RUA NEGO AMANCIO
38414181,-18.911432,-48.330554,MG,Uberlandia,JARDIM PATRICIA,RUA CACIQUE JURUNA
38414182,-18.913522,-48.323596,MG,Uberlandia,JARDIM PATRICIA,RUA FRANCISCO MARCIANO OLIVEIRA
38414185,-18.913307,-48.339211,MG,Uberlandia,LUIZOTE DE FREITAS,AVENIDA LUCIANO FONSECA
38414186,-18.914062,-48.323454,MG,Uberlandia,JARDIM PATRICIA,RUA JUVENAL MARTINS PIRES
38414187,-18.90935,-48.330036,MG,Uberlandia,JARDIM PATRICIA,RUA LENINE HELOU
38414188,-18.914536,-48.322811,MG,Uberlandia,JARDIM PATRICIA,RUA LAURINDO FONSECA SILVA
38414189,-18.909688,-48.330492,MG,Uberlandia,JARDIM PATRICIA,RUA WILSON RODRIGUES DA CUNHA
38414190,-18.91494,-48.322236,MG,Uberlandia,JARDIM PATRICIA,RUA OSVALDO MENDES CARVALHO
38414192,-18.915881,-48.321173,MG,Uberlandia,JARDIM PATRICIA,RUA VICENTE DE PAULA
38414194,-18.916338,-48.321132,MG,Uberlandia,JARDIM PATRICIA,RUA CLELIA ZOCOLI DOMINGUES
38414196,-18.916835,-48.320545,MG,Uberlandia,JARDIM PATRICIA,RUA AFIF ATTIE
38414198,-18.917366,-48.320272,MG,Uberlandia,JARDIM PATRICIA,RUA FUAD ABIB ATTUCH
38414200,-18.917787,-48.319717,MG,Uberlandia,JARDIM PATRICIA,RUA HUGO COTA PACHECO
38414202,-18.918336,-48.319574,MG,Uberlandia,JARDIM PATRICIA,RUA VALDOMIRO MENDES DE ASSIS
38414204,-18.918788,-48.319138,MG,Uberlandia,JARDIM PATRICIA,RUA EDUARDO SEGADAES
38414206,-18.914833,-48.324486,MG,Uberlandia,JARDIM PATRICIA,RUA PEDRO JOSE DE MOURA
38414208,-18.915319,-48.324208,MG,Uberlandia,JARDIM PATRICIA,RUA GENY SABBAG SAAD
38414210,-18.915827,-48.32381,MG,Uberlandia,JARDIM PATRICIA,RUA JOAO BELTRAO ARAUJO
38414212,-18.916237,-48.323501,MG,Uberlandia,JARDIM PATRICIA,RUA PROFESSOR MARIO DANIEL
38414214,-18.916624,-48.323151,MG,Uberlandia,JARDIM PATRICIA,RUA CARLOS ANTONIO CONSTANTIN
38414216,-18.917192,-48.322881,MG,Uberlandia,JARDIM PATRICIA,RUA MARINHO JOSE RODRIGUES
38414218,-18.917625,-48.32251,MG,Uberlandia,JARDIM PATRICIA,RUA BELA RIBEIRO
38414220,-18.918136,-48.322243,MG,Uberlandia,JARDIM PATRICIA,RUA COLETO SERAFIM DE MELO
38414222,-18.918973,-48.321601,MG,Uberlandia,JARDIM PATRICIA,RUA PROFESSOR JOAQUIM ROBERTO
38414224,-18.91251,-48.309652,MG,Uberlandia,JARDIM PATRICIA,AVENIDA DO OLEO
38414227,-18.915784,-48.318395,MG,Uberlandia,JARDIM PATRICIA,RUA GENTIL FREITAS MACEDO
38414228,-18.9169,-48.323679,MG,Uberlandia,JARDIM PATRICIA,RUA JOSE CUSTODIO SOBRINHO
38414232,-18.917447,-48.324006,MG,Uberlandia,LUIZOTE DE FREITAS,RUA JOAO CANDIDO PEREIRA
38414234,-18.916534,-48.32463,MG,Uberlandia,LUIZOTE DE FREITAS,RUA JOAO BATISTA COELHO
38414236,-18.916425,-48.325205,MG,Uberlandia,LUIZOTE DE FREITAS,RUA MANOEL LATRILHA VIEIRA
38414238,-18.916467,-48.325754,MG,Uberlandia,LUIZOTE DE FREITAS,RUA ELOI DA COSTA
38414242,-18.915456,-48.326956,MG,Uberlandia,LUIZOTE DE FREITAS,RUA FABIO FELICE
38414244,-18.915583,-48.327489,MG,Uberlandia,LUIZOTE DE FREITAS,RUA CARLOS TOMAZELLI
38414246,-18.915217,-48.32599,MG,Uberlandia,LUIZOTE DE FREITAS,RUA NILTON DAIBERT
